case_id,family,stratum,nbar_band,theta_id,is_null,source_set,cell_id,level_id,index,nbar,n,delta_tilde,scale,amplitude
dv3-A-poisson-002458,poisson,moderate,"[200,400)",prior:poisson:i2458,1,prior,-1,-1,2458,293.3736685111583,270,0.0,nan,nan
dv3-A-poisson-002465,poisson,moderate,"[400,800)",prior:poisson:i2465,1,prior,-1,-1,2465,492.7988561516197,485,0.0,nan,nan
dv3-A-poisson-002467,poisson,moderate,"[400,800)",prior:poisson:i2467,1,prior,-1,-1,2467,455.36584714687393,505,0.0,nan,nan
dv3-A-poisson-002468,poisson,moderate,"[100,200)",prior:poisson:i2468,1,prior,-1,-1,2468,103.32650380618358,98,0.0,nan,nan
dv3-A-poisson-002470,poisson,moderate,"[200,400)",prior:poisson:i2470,1,prior,-1,-1,2470,212.88851445724936,216,0.0,nan,nan
dv3-A-poisson-002473,poisson,moderate,"[200,400)",prior:poisson:i2473,1,prior,-1,-1,2473,317.5681140835066,307,0.0,nan,nan
dv3-A-poisson-002474,poisson,moderate,"[100,200)",prior:poisson:i2474,1,prior,-1,-1,2474,141.25617144929535,149,0.0,nan,nan
dv3-A-poisson-002476,poisson,moderate,"[200,400)",prior:poisson:i2476,1,prior,-1,-1,2476,292.66882879426225,290,0.0,nan,nan
dv3-A-poisson-002477,poisson,moderate,"[200,400)",prior:poisson:i2477,1,prior,-1,-1,2477,375.1407326911067,359,0.0,nan,nan
dv3-A-poisson-002480,poisson,moderate,"[200,400)",prior:poisson:i2480,1,prior,-1,-1,2480,250.36794604935065,211,0.0,nan,nan
dv3-A-poisson-002484,poisson,moderate,"[200,400)",prior:poisson:i2484,1,prior,-1,-1,2484,324.71144889079784,311,0.0,nan,nan
dv3-A-poisson-002491,poisson,moderate,"[100,200)",prior:poisson:i2491,1,prior,-1,-1,2491,158.65666308226886,156,0.0,nan,nan
dv3-A-poisson-002493,poisson,moderate,"[100,200)",prior:poisson:i2493,1,prior,-1,-1,2493,181.53368214381229,174,0.0,nan,nan
dv3-A-poisson-002501,poisson,moderate,"[100,200)",prior:poisson:i2501,1,prior,-1,-1,2501,177.25701690586595,192,0.0,nan,nan
dv3-A-poisson-002502,poisson,moderate,"[200,400)",prior:poisson:i2502,1,prior,-1,-1,2502,232.38235304085694,245,0.0,nan,nan
dv3-A-poisson-002503,poisson,moderate,"[100,200)",prior:poisson:i2503,1,prior,-1,-1,2503,124.74540282525612,145,0.0,nan,nan
dv3-A-poisson-002506,poisson,moderate,"[100,200)",prior:poisson:i2506,1,prior,-1,-1,2506,145.8570318705548,140,0.0,nan,nan
dv3-A-poisson-002517,poisson,moderate,"[400,800)",prior:poisson:i2517,1,prior,-1,-1,2517,574.1596381454816,573,0.0,nan,nan
dv3-A-poisson-002521,poisson,moderate,"[200,400)",prior:poisson:i2521,1,prior,-1,-1,2521,234.27829782231976,249,0.0,nan,nan
dv3-A-poisson-002538,poisson,moderate,"[400,800)",prior:poisson:i2538,1,prior,-1,-1,2538,436.83633229870685,449,0.0,nan,nan
dv3-A-poisson-002543,poisson,moderate,"[400,800)",prior:poisson:i2543,1,prior,-1,-1,2543,751.7429109575994,710,0.0,nan,nan
dv3-A-poisson-002545,poisson,moderate,"[100,200)",prior:poisson:i2545,1,prior,-1,-1,2545,158.13601272319156,179,0.0,nan,nan
dv3-A-poisson-002554,poisson,moderate,"[100,200)",prior:poisson:i2554,1,prior,-1,-1,2554,113.85905121060125,100,0.0,nan,nan
dv3-A-poisson-002557,poisson,moderate,"[200,400)",prior:poisson:i2557,1,prior,-1,-1,2557,242.0026969817774,242,0.0,nan,nan
dv3-A-poisson-002576,poisson,moderate,"[200,400)",prior:poisson:i2576,1,prior,-1,-1,2576,291.26640819827213,251,0.0,nan,nan
dv3-A-poisson-002578,poisson,moderate,"[400,800)",prior:poisson:i2578,1,prior,-1,-1,2578,414.6822146219034,429,0.0,nan,nan
dv3-A-poisson-002586,poisson,moderate,"[100,200)",prior:poisson:i2586,1,prior,-1,-1,2586,100.99587941045287,111,0.0,nan,nan
dv3-A-poisson-002587,poisson,moderate,"[100,200)",prior:poisson:i2587,1,prior,-1,-1,2587,100.98454801360906,118,0.0,nan,nan
dv3-A-poisson-002595,poisson,moderate,"[100,200)",prior:poisson:i2595,1,prior,-1,-1,2595,120.88849640477785,117,0.0,nan,nan
dv3-A-poisson-002596,poisson,moderate,"[200,400)",prior:poisson:i2596,1,prior,-1,-1,2596,221.35456797982476,197,0.0,nan,nan
dv3-A-poisson-002602,poisson,moderate,"[400,800)",prior:poisson:i2602,1,prior,-1,-1,2602,548.6200686228984,549,0.0,nan,nan
dv3-A-poisson-002605,poisson,moderate,"[200,400)",prior:poisson:i2605,1,prior,-1,-1,2605,218.06441619888867,221,0.0,nan,nan
dv3-A-poisson-002613,poisson,moderate,"[100,200)",prior:poisson:i2613,1,prior,-1,-1,2613,131.9592087665888,119,0.0,nan,nan
dv3-A-poisson-002615,poisson,moderate,"[100,200)",prior:poisson:i2615,1,prior,-1,-1,2615,158.70739324300217,152,0.0,nan,nan
dv3-A-poisson-002616,poisson,moderate,"[400,800)",prior:poisson:i2616,1,prior,-1,-1,2616,422.04952335456846,428,0.0,nan,nan
dv3-A-poisson-002632,poisson,moderate,"[100,200)",prior:poisson:i2632,1,prior,-1,-1,2632,132.84767206303724,132,0.0,nan,nan
dv3-A-poisson-002638,poisson,moderate,"[200,400)",prior:poisson:i2638,1,prior,-1,-1,2638,339.38137399069745,337,0.0,nan,nan
dv3-A-poisson-002639,poisson,moderate,"[400,800)",prior:poisson:i2639,1,prior,-1,-1,2639,404.05983314957183,385,0.0,nan,nan
dv3-A-poisson-002640,poisson,moderate,"[100,200)",prior:poisson:i2640,1,prior,-1,-1,2640,104.80565183438877,98,0.0,nan,nan
dv3-A-poisson-002641,poisson,moderate,"[100,200)",prior:poisson:i2641,1,prior,-1,-1,2641,118.15994685005904,108,0.0,nan,nan
dv3-A-poisson-002655,poisson,moderate,"[400,800)",prior:poisson:i2655,1,prior,-1,-1,2655,664.075958357039,697,0.0,nan,nan
dv3-A-poisson-002656,poisson,moderate,"[100,200)",prior:poisson:i2656,1,prior,-1,-1,2656,134.8263605902768,128,0.0,nan,nan
dv3-A-poisson-002669,poisson,moderate,"[400,800)",prior:poisson:i2669,1,prior,-1,-1,2669,421.44328860166996,440,0.0,nan,nan
dv3-A-poisson-002670,poisson,moderate,"[100,200)",prior:poisson:i2670,1,prior,-1,-1,2670,136.05632468598574,142,0.0,nan,nan
dv3-A-poisson-002673,poisson,moderate,"[200,400)",prior:poisson:i2673,1,prior,-1,-1,2673,234.0774260512724,254,0.0,nan,nan
dv3-A-poisson-002679,poisson,moderate,"[200,400)",prior:poisson:i2679,1,prior,-1,-1,2679,324.2627525286099,324,0.0,nan,nan
dv3-A-poisson-002691,poisson,moderate,"[400,800)",prior:poisson:i2691,1,prior,-1,-1,2691,716.330208281865,719,0.0,nan,nan
dv3-A-poisson-002692,poisson,moderate,"[100,200)",prior:poisson:i2692,1,prior,-1,-1,2692,112.07844931181361,103,0.0,nan,nan
dv3-A-poisson-002693,poisson,moderate,"[400,800)",prior:poisson:i2693,1,prior,-1,-1,2693,700.2579842310043,680,0.0,nan,nan
dv3-A-poisson-002696,poisson,moderate,"[200,400)",prior:poisson:i2696,1,prior,-1,-1,2696,297.27032462001205,334,0.0,nan,nan
dv3-A-poisson-002699,poisson,moderate,"[400,800)",prior:poisson:i2699,1,prior,-1,-1,2699,429.8767339336379,431,0.0,nan,nan
dv3-A-poisson-002703,poisson,moderate,"[400,800)",prior:poisson:i2703,1,prior,-1,-1,2703,446.99556342180324,481,0.0,nan,nan
dv3-A-poisson-002704,poisson,moderate,"[100,200)",prior:poisson:i2704,1,prior,-1,-1,2704,173.37165625500398,158,0.0,nan,nan
dv3-A-poisson-002706,poisson,moderate,"[200,400)",prior:poisson:i2706,1,prior,-1,-1,2706,266.67490230584895,261,0.0,nan,nan
dv3-A-poisson-002710,poisson,moderate,"[400,800)",prior:poisson:i2710,1,prior,-1,-1,2710,550.1918900138554,507,0.0,nan,nan
dv3-A-poisson-002711,poisson,moderate,"[200,400)",prior:poisson:i2711,1,prior,-1,-1,2711,308.3945196667709,261,0.0,nan,nan
dv3-A-poisson-002713,poisson,moderate,"[100,200)",prior:poisson:i2713,1,prior,-1,-1,2713,147.3731079008478,161,0.0,nan,nan
dv3-A-poisson-002716,poisson,moderate,"[200,400)",prior:poisson:i2716,1,prior,-1,-1,2716,226.05298920429723,229,0.0,nan,nan
dv3-A-poisson-002717,poisson,moderate,"[400,800)",prior:poisson:i2717,1,prior,-1,-1,2717,686.2108367215332,650,0.0,nan,nan
dv3-A-poisson-002718,poisson,moderate,"[200,400)",prior:poisson:i2718,1,prior,-1,-1,2718,234.59461427197002,247,0.0,nan,nan
dv3-A-poisson-002719,poisson,moderate,"[400,800)",prior:poisson:i2719,1,prior,-1,-1,2719,710.7379410650778,710,0.0,nan,nan
dv3-A-poisson-002720,poisson,moderate,"[200,400)",prior:poisson:i2720,1,prior,-1,-1,2720,236.07806558411602,240,0.0,nan,nan
dv3-A-poisson-002721,poisson,moderate,"[100,200)",prior:poisson:i2721,1,prior,-1,-1,2721,145.40045490508763,140,0.0,nan,nan
dv3-A-poisson-002722,poisson,moderate,"[200,400)",prior:poisson:i2722,1,prior,-1,-1,2722,212.29255110306718,200,0.0,nan,nan
dv3-A-poisson-002724,poisson,moderate,"[100,200)",prior:poisson:i2724,1,prior,-1,-1,2724,100.9403059839315,93,0.0,nan,nan
dv3-A-poisson-002728,poisson,moderate,"[400,800)",prior:poisson:i2728,1,prior,-1,-1,2728,421.7789907421469,447,0.0,nan,nan
dv3-A-poisson-002730,poisson,moderate,"[400,800)",prior:poisson:i2730,1,prior,-1,-1,2730,488.113454307059,506,0.0,nan,nan
dv3-A-poisson-002737,poisson,moderate,"[200,400)",prior:poisson:i2737,1,prior,-1,-1,2737,367.1858410541419,364,0.0,nan,nan
dv3-A-poisson-002745,poisson,moderate,"[100,200)",prior:poisson:i2745,1,prior,-1,-1,2745,102.98191755578769,118,0.0,nan,nan
dv3-A-poisson-002748,poisson,moderate,"[100,200)",prior:poisson:i2748,1,prior,-1,-1,2748,101.59585741810278,86,0.0,nan,nan
dv3-A-poisson-002750,poisson,moderate,"[100,200)",prior:poisson:i2750,1,prior,-1,-1,2750,100.05478094965619,101,0.0,nan,nan
dv3-A-poisson-002753,poisson,moderate,"[100,200)",prior:poisson:i2753,1,prior,-1,-1,2753,118.35536831587483,91,0.0,nan,nan
dv3-A-poisson-002754,poisson,moderate,"[200,400)",prior:poisson:i2754,1,prior,-1,-1,2754,322.7523179907792,352,0.0,nan,nan
dv3-A-poisson-002757,poisson,moderate,"[100,200)",prior:poisson:i2757,1,prior,-1,-1,2757,118.35242758590212,119,0.0,nan,nan
dv3-A-poisson-002762,poisson,moderate,"[200,400)",prior:poisson:i2762,1,prior,-1,-1,2762,264.99988859562956,252,0.0,nan,nan
dv3-A-poisson-002765,poisson,moderate,"[400,800)",prior:poisson:i2765,1,prior,-1,-1,2765,449.93233351388363,439,0.0,nan,nan
dv3-A-poisson-002777,poisson,moderate,"[100,200)",prior:poisson:i2777,1,prior,-1,-1,2777,105.44957024123276,104,0.0,nan,nan
dv3-A-poisson-002780,poisson,moderate,"[200,400)",prior:poisson:i2780,1,prior,-1,-1,2780,373.41298010352165,344,0.0,nan,nan
dv3-A-poisson-002795,poisson,moderate,"[200,400)",prior:poisson:i2795,1,prior,-1,-1,2795,323.59586531714524,336,0.0,nan,nan
dv3-A-poisson-002800,poisson,moderate,"[200,400)",prior:poisson:i2800,1,prior,-1,-1,2800,255.03661824691412,231,0.0,nan,nan
dv3-A-poisson-002803,poisson,moderate,"[200,400)",prior:poisson:i2803,1,prior,-1,-1,2803,237.89802420031646,241,0.0,nan,nan
dv3-A-poisson-002810,poisson,moderate,"[100,200)",prior:poisson:i2810,1,prior,-1,-1,2810,120.32749772269418,119,0.0,nan,nan
dv3-A-poisson-002811,poisson,moderate,"[100,200)",prior:poisson:i2811,1,prior,-1,-1,2811,100.69161791880445,96,0.0,nan,nan
dv3-A-poisson-002812,poisson,moderate,"[100,200)",prior:poisson:i2812,1,prior,-1,-1,2812,117.71818365719638,95,0.0,nan,nan
dv3-A-poisson-002817,poisson,moderate,"[100,200)",prior:poisson:i2817,1,prior,-1,-1,2817,130.5742463863084,127,0.0,nan,nan
dv3-A-poisson-002819,poisson,moderate,"[100,200)",prior:poisson:i2819,1,prior,-1,-1,2819,199.02331434246767,206,0.0,nan,nan
dv3-A-poisson-002825,poisson,moderate,"[200,400)",prior:poisson:i2825,1,prior,-1,-1,2825,201.36932215244974,212,0.0,nan,nan
dv3-A-poisson-002834,poisson,moderate,"[200,400)",prior:poisson:i2834,1,prior,-1,-1,2834,349.749071452295,385,0.0,nan,nan
dv3-A-poisson-002842,poisson,moderate,"[200,400)",prior:poisson:i2842,1,prior,-1,-1,2842,381.4989014667564,409,0.0,nan,nan
dv3-A-poisson-002843,poisson,moderate,"[400,800)",prior:poisson:i2843,1,prior,-1,-1,2843,423.6634661850454,417,0.0,nan,nan
dv3-A-poisson-002852,poisson,moderate,"[200,400)",prior:poisson:i2852,1,prior,-1,-1,2852,223.59311348011138,213,0.0,nan,nan
dv3-A-poisson-002859,poisson,moderate,"[100,200)",prior:poisson:i2859,1,prior,-1,-1,2859,109.39366566882869,119,0.0,nan,nan
dv3-A-poisson-002862,poisson,moderate,"[100,200)",prior:poisson:i2862,1,prior,-1,-1,2862,107.82997706659903,114,0.0,nan,nan
dv3-A-poisson-002863,poisson,moderate,"[400,800)",prior:poisson:i2863,1,prior,-1,-1,2863,489.17132725583315,494,0.0,nan,nan
dv3-A-poisson-002867,poisson,moderate,"[400,800)",prior:poisson:i2867,1,prior,-1,-1,2867,450.69281982916056,462,0.0,nan,nan
dv3-A-poisson-002878,poisson,moderate,"[200,400)",prior:poisson:i2878,1,prior,-1,-1,2878,244.35430525594973,239,0.0,nan,nan
dv3-A-poisson-002880,poisson,moderate,"[100,200)",prior:poisson:i2880,1,prior,-1,-1,2880,138.20795191344604,152,0.0,nan,nan
dv3-A-poisson-002883,poisson,moderate,"[100,200)",prior:poisson:i2883,1,prior,-1,-1,2883,106.6261282925038,105,0.0,nan,nan
dv3-A-poisson-002884,poisson,moderate,"[200,400)",prior:poisson:i2884,1,prior,-1,-1,2884,208.84274508776213,195,0.0,nan,nan
dv3-A-poisson-002889,poisson,moderate,"[100,200)",prior:poisson:i2889,1,prior,-1,-1,2889,193.72337185698566,196,0.0,nan,nan
dv3-A-poisson-002895,poisson,moderate,"[100,200)",prior:poisson:i2895,1,prior,-1,-1,2895,126.03595301221849,154,0.0,nan,nan
dv3-A-poisson-002899,poisson,moderate,"[100,200)",prior:poisson:i2899,1,prior,-1,-1,2899,145.30396974852744,125,0.0,nan,nan
dv3-A-poisson-002908,poisson,moderate,"[100,200)",prior:poisson:i2908,1,prior,-1,-1,2908,156.69283927072613,161,0.0,nan,nan
dv3-A-poisson-002915,poisson,moderate,"[100,200)",prior:poisson:i2915,1,prior,-1,-1,2915,162.40108903990551,169,0.0,nan,nan
dv3-A-poisson-002920,poisson,moderate,"[100,200)",prior:poisson:i2920,1,prior,-1,-1,2920,161.78180763977522,163,0.0,nan,nan
dv3-A-poisson-002922,poisson,moderate,"[400,800)",prior:poisson:i2922,1,prior,-1,-1,2922,597.7119661313764,625,0.0,nan,nan
dv3-A-poisson-002926,poisson,moderate,"[100,200)",prior:poisson:i2926,1,prior,-1,-1,2926,155.85566576649603,148,0.0,nan,nan
dv3-A-poisson-002928,poisson,moderate,"[200,400)",prior:poisson:i2928,1,prior,-1,-1,2928,220.85030156640562,219,0.0,nan,nan
dv3-A-poisson-002934,poisson,moderate,"[200,400)",prior:poisson:i2934,1,prior,-1,-1,2934,271.8125893941452,276,0.0,nan,nan
dv3-A-poisson-002943,poisson,moderate,"[400,800)",prior:poisson:i2943,1,prior,-1,-1,2943,465.62471885985417,461,0.0,nan,nan
dv3-A-poisson-002946,poisson,moderate,"[200,400)",prior:poisson:i2946,1,prior,-1,-1,2946,204.0856608563574,178,0.0,nan,nan
dv3-A-poisson-002947,poisson,moderate,"[400,800)",prior:poisson:i2947,1,prior,-1,-1,2947,479.2282920466792,453,0.0,nan,nan
dv3-A-poisson-002948,poisson,moderate,"[200,400)",prior:poisson:i2948,1,prior,-1,-1,2948,292.62492476089756,300,0.0,nan,nan
dv3-A-poisson-002949,poisson,moderate,"[200,400)",prior:poisson:i2949,1,prior,-1,-1,2949,281.89497340561167,271,0.0,nan,nan
dv3-A-poisson-002950,poisson,moderate,"[200,400)",prior:poisson:i2950,1,prior,-1,-1,2950,236.13341319878504,231,0.0,nan,nan
dv3-A-poisson-002960,poisson,moderate,"[200,400)",prior:poisson:i2960,1,prior,-1,-1,2960,222.06918276190984,232,0.0,nan,nan
dv3-A-poisson-002962,poisson,moderate,"[200,400)",prior:poisson:i2962,1,prior,-1,-1,2962,321.8005856693299,340,0.0,nan,nan
dv3-A-poisson-002966,poisson,moderate,"[100,200)",prior:poisson:i2966,1,prior,-1,-1,2966,173.75346234789475,169,0.0,nan,nan
dv3-A-poisson-002969,poisson,moderate,"[100,200)",prior:poisson:i2969,1,prior,-1,-1,2969,159.76155907658057,147,0.0,nan,nan
dv3-A-poisson-002970,poisson,moderate,"[400,800)",prior:poisson:i2970,1,prior,-1,-1,2970,574.5484736850705,606,0.0,nan,nan
dv3-A-poisson-002977,poisson,moderate,"[100,200)",prior:poisson:i2977,1,prior,-1,-1,2977,110.58101711184327,106,0.0,nan,nan
dv3-A-poisson-002985,poisson,moderate,"[200,400)",prior:poisson:i2985,1,prior,-1,-1,2985,301.248008430894,301,0.0,nan,nan
dv3-A-poisson-002987,poisson,moderate,"[100,200)",prior:poisson:i2987,1,prior,-1,-1,2987,198.2294919429089,178,0.0,nan,nan
dv3-A-poisson-003000,poisson,moderate,"[200,400)",prior:poisson:i3000,1,prior,-1,-1,3000,218.47035737599492,219,0.0,nan,nan
dv3-A-poisson-003011,poisson,moderate,"[100,200)",prior:poisson:i3011,1,prior,-1,-1,3011,176.4526268954473,165,0.0,nan,nan
dv3-A-poisson-003024,poisson,moderate,"[200,400)",prior:poisson:i3024,1,prior,-1,-1,3024,383.89722475666406,318,0.0,nan,nan
dv3-A-poisson-003026,poisson,moderate,"[100,200)",prior:poisson:i3026,1,prior,-1,-1,3026,110.06224732250709,124,0.0,nan,nan
dv3-A-poisson-003030,poisson,moderate,"[100,200)",prior:poisson:i3030,1,prior,-1,-1,3030,176.8751096933081,191,0.0,nan,nan
dv3-A-poisson-003045,poisson,moderate,"[100,200)",prior:poisson:i3045,1,prior,-1,-1,3045,137.69861784396863,139,0.0,nan,nan
dv3-A-poisson-003052,poisson,moderate,"[100,200)",prior:poisson:i3052,1,prior,-1,-1,3052,169.39380059418264,155,0.0,nan,nan
dv3-A-poisson-003053,poisson,moderate,"[400,800)",prior:poisson:i3053,1,prior,-1,-1,3053,472.18728502585475,467,0.0,nan,nan
dv3-A-poisson-003064,poisson,moderate,"[400,800)",prior:poisson:i3064,1,prior,-1,-1,3064,403.5418555587769,411,0.0,nan,nan
dv3-A-poisson-003066,poisson,moderate,"[400,800)",prior:poisson:i3066,1,prior,-1,-1,3066,581.2927593643753,547,0.0,nan,nan
dv3-A-poisson-003069,poisson,moderate,"[200,400)",prior:poisson:i3069,1,prior,-1,-1,3069,263.79860122009967,245,0.0,nan,nan
dv3-A-poisson-003070,poisson,moderate,"[100,200)",prior:poisson:i3070,1,prior,-1,-1,3070,145.72963187916713,156,0.0,nan,nan
dv3-A-poisson-003074,poisson,moderate,"[200,400)",prior:poisson:i3074,1,prior,-1,-1,3074,389.5055679097913,391,0.0,nan,nan
dv3-A-poisson-003081,poisson,moderate,"[400,800)",prior:poisson:i3081,1,prior,-1,-1,3081,627.4531965440876,675,0.0,nan,nan
dv3-A-poisson-003082,poisson,moderate,"[400,800)",prior:poisson:i3082,1,prior,-1,-1,3082,450.6672474974798,455,0.0,nan,nan
dv3-A-poisson-003091,poisson,moderate,"[100,200)",prior:poisson:i3091,1,prior,-1,-1,3091,110.0123716040645,107,0.0,nan,nan
dv3-A-poisson-003094,poisson,moderate,"[100,200)",prior:poisson:i3094,1,prior,-1,-1,3094,193.71252773228326,186,0.0,nan,nan
dv3-A-poisson-003098,poisson,moderate,"[400,800)",prior:poisson:i3098,1,prior,-1,-1,3098,555.0426198555728,544,0.0,nan,nan
dv3-A-poisson-003113,poisson,moderate,"[100,200)",prior:poisson:i3113,1,prior,-1,-1,3113,151.91864638993408,161,0.0,nan,nan
dv3-A-poisson-003116,poisson,moderate,"[100,200)",prior:poisson:i3116,1,prior,-1,-1,3116,127.27962131887043,125,0.0,nan,nan
dv3-A-poisson-003120,poisson,moderate,"[200,400)",prior:poisson:i3120,1,prior,-1,-1,3120,383.06684693255994,386,0.0,nan,nan
dv3-A-poisson-003121,poisson,moderate,"[100,200)",prior:poisson:i3121,1,prior,-1,-1,3121,153.54245110232554,141,0.0,nan,nan
dv3-A-poisson-003122,poisson,moderate,"[400,800)",prior:poisson:i3122,1,prior,-1,-1,3122,541.7730968470728,532,0.0,nan,nan
dv3-A-poisson-003124,poisson,moderate,"[400,800)",prior:poisson:i3124,1,prior,-1,-1,3124,427.0083020709101,424,0.0,nan,nan
dv3-A-poisson-003129,poisson,moderate,"[200,400)",prior:poisson:i3129,1,prior,-1,-1,3129,323.64061266458754,316,0.0,nan,nan
dv3-A-poisson-003130,poisson,moderate,"[400,800)",prior:poisson:i3130,1,prior,-1,-1,3130,693.2369412597297,686,0.0,nan,nan
dv3-A-poisson-003136,poisson,moderate,"[200,400)",prior:poisson:i3136,1,prior,-1,-1,3136,370.30123299256167,340,0.0,nan,nan
dv3-A-poisson-003141,poisson,moderate,"[100,200)",prior:poisson:i3141,1,prior,-1,-1,3141,137.26352154844633,119,0.0,nan,nan
dv3-A-poisson-003147,poisson,moderate,"[400,800)",prior:poisson:i3147,1,prior,-1,-1,3147,400.9398178265087,391,0.0,nan,nan
dv3-A-poisson-003149,poisson,moderate,"[400,800)",prior:poisson:i3149,1,prior,-1,-1,3149,498.1357240918293,525,0.0,nan,nan
dv3-A-poisson-003150,poisson,moderate,"[200,400)",prior:poisson:i3150,1,prior,-1,-1,3150,226.0063904714257,228,0.0,nan,nan
dv3-A-poisson-003169,poisson,moderate,"[200,400)",prior:poisson:i3169,1,prior,-1,-1,3169,312.9137625729235,308,0.0,nan,nan
dv3-A-poisson-003186,poisson,moderate,"[100,200)",prior:poisson:i3186,1,prior,-1,-1,3186,133.00019273853445,129,0.0,nan,nan
dv3-A-poisson-003187,poisson,moderate,"[200,400)",prior:poisson:i3187,1,prior,-1,-1,3187,220.44988614376723,229,0.0,nan,nan
dv3-A-poisson-003189,poisson,moderate,"[400,800)",prior:poisson:i3189,1,prior,-1,-1,3189,545.408923568288,544,0.0,nan,nan
dv3-A-poisson-003191,poisson,moderate,"[200,400)",prior:poisson:i3191,1,prior,-1,-1,3191,355.6528753989954,339,0.0,nan,nan
dv3-A-poisson-003193,poisson,moderate,"[200,400)",prior:poisson:i3193,1,prior,-1,-1,3193,340.9729680258955,344,0.0,nan,nan
dv3-A-poisson-003194,poisson,moderate,"[100,200)",prior:poisson:i3194,1,prior,-1,-1,3194,137.44281327451725,135,0.0,nan,nan
dv3-A-poisson-003198,poisson,moderate,"[400,800)",prior:poisson:i3198,1,prior,-1,-1,3198,514.451229473536,507,0.0,nan,nan
dv3-A-poisson-003199,poisson,moderate,"[400,800)",prior:poisson:i3199,1,prior,-1,-1,3199,501.1045545712267,528,0.0,nan,nan
dv3-A-poisson-003200,poisson,moderate,"[400,800)",prior:poisson:i3200,1,prior,-1,-1,3200,416.5628228111738,394,0.0,nan,nan
dv3-A-poisson-003201,poisson,moderate,"[100,200)",prior:poisson:i3201,1,prior,-1,-1,3201,139.366543340691,153,0.0,nan,nan
dv3-A-poisson-003208,poisson,moderate,"[200,400)",prior:poisson:i3208,1,prior,-1,-1,3208,322.1026670872936,303,0.0,nan,nan
dv3-A-poisson-003214,poisson,moderate,"[200,400)",prior:poisson:i3214,1,prior,-1,-1,3214,220.140016361613,220,0.0,nan,nan
dv3-A-poisson-003218,poisson,moderate,"[100,200)",prior:poisson:i3218,1,prior,-1,-1,3218,146.14721125142577,139,0.0,nan,nan
dv3-A-poisson-003224,poisson,moderate,"[400,800)",prior:poisson:i3224,1,prior,-1,-1,3224,740.6778474097122,763,0.0,nan,nan
dv3-A-poisson-003225,poisson,moderate,"[100,200)",prior:poisson:i3225,1,prior,-1,-1,3225,108.50157925235334,129,0.0,nan,nan
dv3-A-poisson-003233,poisson,moderate,"[100,200)",prior:poisson:i3233,1,prior,-1,-1,3233,123.03542445028972,144,0.0,nan,nan
dv3-A-poisson-003234,poisson,moderate,"[100,200)",prior:poisson:i3234,1,prior,-1,-1,3234,107.96931600822643,102,0.0,nan,nan
dv3-A-poisson-003237,poisson,moderate,"[400,800)",prior:poisson:i3237,1,prior,-1,-1,3237,561.666185487712,589,0.0,nan,nan
dv3-A-poisson-003241,poisson,moderate,"[100,200)",prior:poisson:i3241,1,prior,-1,-1,3241,181.56633268541043,174,0.0,nan,nan
dv3-A-poisson-003245,poisson,moderate,"[200,400)",prior:poisson:i3245,1,prior,-1,-1,3245,347.18445290956635,324,0.0,nan,nan
dv3-A-poisson-003246,poisson,moderate,"[400,800)",prior:poisson:i3246,1,prior,-1,-1,3246,409.6742523035702,390,0.0,nan,nan
dv3-A-poisson-003252,poisson,moderate,"[400,800)",prior:poisson:i3252,1,prior,-1,-1,3252,613.224859634495,646,0.0,nan,nan
dv3-A-poisson-003258,poisson,moderate,"[100,200)",prior:poisson:i3258,1,prior,-1,-1,3258,100.6578192262348,105,0.0,nan,nan
dv3-A-poisson-003265,poisson,moderate,"[200,400)",prior:poisson:i3265,1,prior,-1,-1,3265,271.7086885128082,263,0.0,nan,nan
dv3-A-poisson-003269,poisson,moderate,"[200,400)",prior:poisson:i3269,1,prior,-1,-1,3269,284.0157328769073,256,0.0,nan,nan
dv3-A-poisson-003274,poisson,moderate,"[400,800)",prior:poisson:i3274,1,prior,-1,-1,3274,707.4293018258753,725,0.0,nan,nan
dv3-A-poisson-003276,poisson,moderate,"[100,200)",prior:poisson:i3276,1,prior,-1,-1,3276,133.71167014380666,120,0.0,nan,nan
dv3-A-poisson-003287,poisson,moderate,"[200,400)",prior:poisson:i3287,1,prior,-1,-1,3287,294.21726994742147,276,0.0,nan,nan
dv3-A-poisson-003303,poisson,moderate,"[200,400)",prior:poisson:i3303,1,prior,-1,-1,3303,396.0606366601269,399,0.0,nan,nan
dv3-A-poisson-003304,poisson,moderate,"[100,200)",prior:poisson:i3304,1,prior,-1,-1,3304,122.01254834819683,119,0.0,nan,nan
dv3-A-poisson-003306,poisson,moderate,"[100,200)",prior:poisson:i3306,1,prior,-1,-1,3306,131.90487234395118,130,0.0,nan,nan
dv3-A-poisson-003310,poisson,moderate,"[200,400)",prior:poisson:i3310,1,prior,-1,-1,3310,292.3877272675707,320,0.0,nan,nan
dv3-A-poisson-003312,poisson,moderate,"[400,800)",prior:poisson:i3312,1,prior,-1,-1,3312,417.6216714233323,418,0.0,nan,nan
dv3-A-poisson-003317,poisson,moderate,"[400,800)",prior:poisson:i3317,1,prior,-1,-1,3317,469.18576652083937,467,0.0,nan,nan
dv3-A-poisson-003320,poisson,moderate,"[400,800)",prior:poisson:i3320,1,prior,-1,-1,3320,406.7170631999079,407,0.0,nan,nan
dv3-A-poisson-003324,poisson,moderate,"[400,800)",prior:poisson:i3324,1,prior,-1,-1,3324,761.3498745861095,758,0.0,nan,nan
