task,group,features,variant,target,metric,family,nbar_bin,delta_bin,n_thetas,estimate,lo,hi,seed_sd,reference,n_seeds
params,thomas,rips,h0,sigma,rmse_log,thomas,,16.769958231503338,64,0.797027878259667,0.6495602597110237,0.9349814469231046,0.004897078792026569,,10
params,thomas,rips,h0,all,rmse_log,thomas,,16.769958231503338,64,1.0554453729018494,0.885791131941795,1.2179584457722585,0.009325424631633765,,10
params,thomas,rips,h0,all,dtilde,thomas,,16.769958231503338,64,0.41862825509938095,0.34314118521362563,0.49904094241912306,0.012863089047802518,,10
params,thomas,rips,h0,kappa,rmse_log,thomas,174.82976642952164,16.769958231503338,13,1.2507552158329351,0.7040780129373553,1.6815144532276818,0.025750214648228024,,10
params,thomas,rips,h0,mu,rmse_log,thomas,174.82976642952164,16.769958231503338,13,1.2393632046866094,0.6758059205600875,1.6945006753518728,0.022123564537365237,,10
params,thomas,rips,h0,sigma,rmse_log,thomas,174.82976642952164,16.769958231503338,13,0.7390549433837378,0.5250162472345178,0.9397053141810591,0.014509275437300075,,10
params,thomas,rips,h0,all,rmse_log,thomas,174.82976642952164,16.769958231503338,13,1.1025140924880574,0.6535859435946443,1.4733153007739834,0.01828420751137211,,10
params,thomas,rips,h0,all,dtilde,thomas,174.82976642952164,16.769958231503338,13,0.6329706586902076,0.3655884645219116,0.9377763328082114,0.04204179758157656,,10
params,thomas,rips,h0,kappa,rmse_log,thomas,407.53929639734827,16.769958231503338,51,1.1353500239247745,0.931212715628067,1.3233172187882232,0.011992712498593917,,10
params,thomas,rips,h0,mu,rmse_log,thomas,407.53929639734827,16.769958231503338,51,1.1477148398849983,0.9334627282316723,1.340600978942971,0.012354835913417099,,10
params,thomas,rips,h0,sigma,rmse_log,thomas,407.53929639734827,16.769958231503338,51,0.8111428799558864,0.6460046905332415,0.9486993547888494,0.004334664004864701,,10
params,thomas,rips,h0,all,rmse_log,thomas,407.53929639734827,16.769958231503338,51,1.0431078247591605,0.858647891996437,1.2273400584804541,0.009508534454627678,,10
params,thomas,rips,h0,all,dtilde,thomas,407.53929639734827,16.769958231503338,51,0.3639919561448565,0.3096327106445442,0.42842074828889876,0.008833558860013361,,10
params,thomas,rips,h01,kappa,rmse_log,thomas,,,2000,1.0469365868099922,1.0130950616903145,1.0789131173086197,0.005922244285124559,,10
params,thomas,rips,h01,mu,rmse_log,thomas,,,2000,1.0450774689810247,1.0133195178386825,1.0819587516786227,0.006019678371854972,,10
params,thomas,rips,h01,sigma,rmse_log,thomas,,,2000,0.7532833141901085,0.7306217315477448,0.7776623413689069,0.003034449577441032,,10
params,thomas,rips,h01,all,rmse_log,thomas,,,2000,0.9584186427670626,0.9330871725580641,0.9893792294383379,0.004557758203852643,,10
params,thomas,rips,h01,all,dtilde,thomas,,,2000,0.44616219284665615,0.43136350054020717,0.46157712128923967,0.006140956014284333,,10
params,thomas,rips,h01,kappa,rmse_log,thomas,75.0,,630,1.0857616112071249,1.021718305845924,1.1496417021479193,0.005152490280245802,,10
params,thomas,rips,h01,mu,rmse_log,thomas,75.0,,630,1.0772220739476759,1.0155824164251943,1.1414633897704332,0.004351948050590779,,10
params,thomas,rips,h01,sigma,rmse_log,thomas,75.0,,630,0.765830392842667,0.7243054611775017,0.8068488752463914,0.0034532996687736853,,10
params,thomas,rips,h01,all,rmse_log,thomas,75.0,,630,0.987552844758662,0.9340281254609909,1.040763218358291,0.0038049845553939188,,10
params,thomas,rips,h01,all,dtilde,thomas,75.0,,630,0.42438226414728575,0.39998893174761685,0.44726282861624483,0.006844773495702417,,10
params,thomas,rips,h01,kappa,rmse_log,thomas,174.82976642952164,,681,1.0302673550899637,0.9783466349875973,1.0811145591276543,0.006093133628946226,,10
params,thomas,rips,h01,mu,rmse_log,thomas,174.82976642952164,,681,1.0358708381757367,0.9782231413717176,1.0899314475294584,0.0056117552834276056,,10
params,thomas,rips,h01,sigma,rmse_log,thomas,174.82976642952164,,681,0.7314598278518026,0.6953247329598825,0.7693216014567611,0.003719926298376862,,10
params,thomas,rips,h01,all,rmse_log,thomas,174.82976642952164,,681,0.9433120190951243,0.8957713206099889,0.9910037442412142,0.004566507265747853,,10
params,thomas,rips,h01,all,dtilde,thomas,174.82976642952164,,681,0.4477711996234185,0.4196956953382879,0.47469884949728336,0.005605856855345437,,10
params,thomas,rips,h01,kappa,rmse_log,thomas,407.53929639734827,,689,1.0269313349447604,0.9722171960806173,1.076462237424264,0.008621892737877161,,10
params,thomas,rips,h01,mu,rmse_log,thomas,407.53929639734827,,689,1.024082184281204,0.9681628378258995,1.0782649401030848,0.009832846543119401,,10
params,thomas,rips,h01,sigma,rmse_log,thomas,407.53929639734827,,689,0.7629112211248582,0.7224272361923698,0.8030073052677548,0.004333020015911227,,10
params,thomas,rips,h01,all,rmse_log,thomas,407.53929639734827,,689,0.9461088411967218,0.8978108311222934,0.9931508468636029,0.007246717843714693,,10
params,thomas,rips,h01,all,dtilde,thomas,407.53929639734827,,689,0.4644867523033007,0.43864260541700223,0.48833606701135013,0.008311546058385882,,10
params,thomas,rips,h01,kappa,rmse_log,thomas,,0.05,19,0.5112349912120056,0.3640629948025092,0.6535202093479509,0.03276649338965999,,10
params,thomas,rips,h01,mu,rmse_log,thomas,,0.05,19,0.4887713098825012,0.32561900310977737,0.6345110568677023,0.029534350741607793,,10
params,thomas,rips,h01,sigma,rmse_log,thomas,,0.05,19,0.6993439924243396,0.4362249813823024,0.9222954131140799,0.015561661206231144,,10
params,thomas,rips,h01,all,rmse_log,thomas,,0.05,19,0.574264929959396,0.39840514753133277,0.7534189804610808,0.019950402389482667,,10
params,thomas,rips,h01,all,dtilde,thomas,,0.05,19,0.37387968027997476,0.2772211495831658,0.4896447166109382,0.027581315396971166,,10
params,thomas,rips,h01,kappa,rmse_log,thomas,,0.09540870513286719,34,0.8888428635013206,0.7198638346095237,1.0467801007245032,0.01776585076432684,,10
params,thomas,rips,h01,mu,rmse_log,thomas,,0.09540870513286719,34,0.9157659960168655,0.7579289702600941,1.0638271960702366,0.014687081687586444,,10
params,thomas,rips,h01,sigma,rmse_log,thomas,,0.09540870513286719,34,0.6207950210715918,0.5036892668772405,0.7288591396635509,0.012986524832213084,,10
params,thomas,rips,h01,all,rmse_log,thomas,,0.09540870513286719,34,0.819360615285941,0.6764908251736013,0.9512935518036892,0.014403845249338763,,10
params,thomas,rips,h01,all,dtilde,thomas,,0.09540870513286719,34,0.3878747589154285,0.29982997075730566,0.5067137255780465,0.016306663385568253,,10
params,thomas,rips,h01,kappa,rmse_log,thomas,174.82976642952164,0.09540870513286719,18,0.8124313663658632,0.5430343696269803,1.0327668672110542,0.020401563768174293,,10
params,thomas,rips,h01,mu,rmse_log,thomas,174.82976642952164,0.09540870513286719,18,0.8283254995359665,0.5902489330526107,1.0485980331809086,0.015523963138590384,,10
params,thomas,rips,h01,sigma,rmse_log,thomas,174.82976642952164,0.09540870513286719,18,0.6557526398045714,0.45210872937153,0.8330190189113529,0.014027210043880776,,10
params,thomas,rips,h01,all,rmse_log,thomas,174.82976642952164,0.09540870513286719,18,0.7694542184447527,0.5755140868379279,0.9551831468654479,0.015042139772843315,,10
params,thomas,rips,h01,all,dtilde,thomas,174.82976642952164,0.09540870513286719,18,0.33317607171677144,0.2623019793834957,0.40842539188521326,0.021210399596490986,,10
params,thomas,rips,h01,kappa,rmse_log,thomas,,0.18205642030260805,63,1.0370643219919766,0.8381578710942581,1.2227550418208875,0.015747460050739282,,10
params,thomas,rips,h01,mu,rmse_log,thomas,,0.18205642030260805,63,1.0423172892095907,0.8307717132106206,1.2175466521107798,0.015091915202896251,,10
params,thomas,rips,h01,sigma,rmse_log,thomas,,0.18205642030260805,63,0.7911353891192855,0.6579553757594173,0.9132637729768531,0.009436129829552616,,10
params,thomas,rips,h01,all,rmse_log,thomas,,0.18205642030260805,63,0.9639887522253274,0.7927494942729292,1.1320977831446803,0.012099450320822583,,10
params,thomas,rips,h01,all,dtilde,thomas,,0.18205642030260805,63,0.4350080455439713,0.36490764850120555,0.5127118061123628,0.015449778072857471,,10
params,thomas,rips,h01,kappa,rmse_log,thomas,75.0,0.18205642030260805,22,1.1294569070616085,0.7486837419233905,1.4728516435744734,0.02766750391999444,,10
params,thomas,rips,h01,mu,rmse_log,thomas,75.0,0.18205642030260805,22,1.1019026949458244,0.7610264862699131,1.4122158631645807,0.026442003604085936,,10
params,thomas,rips,h01,sigma,rmse_log,thomas,75.0,0.18205642030260805,22,0.8449496006929471,0.6329092155666256,1.037675869933522,0.01591913599797556,,10
params,thomas,rips,h01,all,rmse_log,thomas,75.0,0.18205642030260805,22,1.0334089674066147,0.7224547061353905,1.3286115561744085,0.021610201514230435,,10
params,thomas,rips,h01,all,dtilde,thomas,75.0,0.18205642030260805,22,0.4911719857346265,0.3800553816087502,0.6067614775570999,0.02176612040420282,,10
params,thomas,rips,h01,kappa,rmse_log,thomas,174.82976642952164,0.18205642030260805,18,0.9462189932578758,0.6481403838486447,1.2349171419961054,0.038886084439857894,,10
params,thomas,rips,h01,mu,rmse_log,thomas,174.82976642952164,0.18205642030260805,18,0.9947568897330387,0.6880347841107143,1.3026874871118592,0.036830055840034924,,10
params,thomas,rips,h01,sigma,rmse_log,thomas,174.82976642952164,0.18205642030260805,18,0.5962078906487647,0.4269058529289663,0.7567307253661886,0.024999677850558653,,10
params,thomas,rips,h01,all,rmse_log,thomas,174.82976642952164,0.18205642030260805,18,0.8641634686688136,0.6326524670352165,1.1014956911280818,0.03245090765599016,,10
params,thomas,rips,h01,all,dtilde,thomas,174.82976642952164,0.18205642030260805,18,0.4360184900173956,0.273084139228529,0.6268707433260365,0.026401223859714638,,10
params,thomas,rips,h01,kappa,rmse_log,thomas,407.53929639734827,0.18205642030260805,23,1.012442180745879,0.6524927269150671,1.3434984861337202,0.02019472391509559,,10
params,thomas,rips,h01,mu,rmse_log,thomas,407.53929639734827,0.18205642030260805,23,1.0198227242015288,0.6348756175366432,1.3552361537733992,0.01869674937152929,,10
params,thomas,rips,h01,sigma,rmse_log,thomas,407.53929639734827,0.18205642030260805,23,0.867940399612462,0.6164471337196712,1.0879496001409004,0.009200465067951765,,10
params,thomas,rips,h01,all,rmse_log,thomas,407.53929639734827,0.18205642030260805,23,0.9692605592977803,0.6489091032823183,1.2415844447182685,0.014585480528648467,,10
params,thomas,rips,h01,all,dtilde,thomas,407.53929639734827,0.18205642030260805,23,0.38049523316501227,0.30088633178115654,0.4830518352120369,0.013306020082815425,,10
params,thomas,rips,h01,kappa,rmse_log,thomas,,0.34739534644393744,83,1.0567448337813425,0.8674853525305926,1.2358698439803,0.01607641233147627,,10
params,thomas,rips,h01,mu,rmse_log,thomas,,0.34739534644393744,83,1.0460027359169428,0.8748912586053033,1.2200423675991423,0.01341175383952644,,10
params,thomas,rips,h01,sigma,rmse_log,thomas,,0.34739534644393744,83,0.7371925187688981,0.6160819264539151,0.8668789711423932,0.010787193147597978,,10
params,thomas,rips,h01,all,rmse_log,thomas,,0.34739534644393744,83,0.9581725970126884,0.7971919544722817,1.123076644800409,0.01215143968051061,,10
params,thomas,rips,h01,all,dtilde,thomas,,0.34739534644393744,83,0.43365240564338736,0.3733297851745012,0.4971236841606071,0.008849886738843729,,10
params,thomas,rips,h01,kappa,rmse_log,thomas,75.0,0.34739534644393744,29,1.084728532357664,0.7961905048759637,1.3643227785285645,0.019667889248410574,,10
params,thomas,rips,h01,mu,rmse_log,thomas,75.0,0.34739534644393744,29,1.0631440044617817,0.7701359454505421,1.3165768005083207,0.019860398901894276,,10
params,thomas,rips,h01,sigma,rmse_log,thomas,75.0,0.34739534644393744,29,0.6955835519616989,0.4939840280212147,0.8806403167656096,0.01558654698408539,,10
params,thomas,rips,h01,all,rmse_log,thomas,75.0,0.34739534644393744,29,0.9644942786928112,0.7262506741684889,1.1930121187759601,0.016756992400918883,,10
params,thomas,rips,h01,all,dtilde,thomas,75.0,0.34739534644393744,29,0.41946860173990064,0.3183854570063391,0.5331973187242234,0.015583725509067671,,10
params,thomas,rips,h01,kappa,rmse_log,thomas,174.82976642952164,0.34739534644393744,26,1.0503732782002966,0.6444954585858091,1.465143970896307,0.042465049881417305,,10
params,thomas,rips,h01,mu,rmse_log,thomas,174.82976642952164,0.34739534644393744,26,1.0396226208821129,0.629599275235497,1.4410133627506019,0.03874341694909468,,10
params,thomas,rips,h01,sigma,rmse_log,thomas,174.82976642952164,0.34739534644393744,26,0.7589766356849855,0.45821763364963985,1.1002824101452362,0.023684335171206283,,10
params,thomas,rips,h01,all,rmse_log,thomas,174.82976642952164,0.34739534644393744,26,0.9591914565443005,0.5770212192609893,1.3055218857460769,0.03361801743507802,,10
params,thomas,rips,h01,all,dtilde,thomas,174.82976642952164,0.34739534644393744,26,0.5181130693246024,0.4052277156769867,0.6250425771689588,0.03206633379189665,,10
params,thomas,rips,h01,kappa,rmse_log,thomas,407.53929639734827,0.34739534644393744,28,1.0330100286152932,0.8095511796593131,1.2078938515623476,0.01839441712533671,,10
params,thomas,rips,h01,mu,rmse_log,thomas,407.53929639734827,0.34739534644393744,28,1.033940588955895,0.8108813866819302,1.2216431427888872,0.01687007882712824,,10
params,thomas,rips,h01,sigma,rmse_log,thomas,407.53929639734827,0.34739534644393744,28,0.7582437763169514,0.6282774210498702,0.8841905177364988,0.004789548954269877,,10
params,thomas,rips,h01,all,rmse_log,thomas,407.53929639734827,0.34739534644393744,28,0.9506272464419872,0.7793503775204554,1.1088533132598313,0.013205119866372633,,10
params,thomas,rips,h01,all,dtilde,thomas,407.53929639734827,0.34739534644393744,28,0.36991501483944184,0.2750585428806114,0.46850411873450964,0.014086493299981729,,10
params,thomas,rips,h01,kappa,rmse_log,thomas,,0.6628908034679977,126,1.0718250134065128,0.9340467914693492,1.2094490343918978,0.009403725752969072,,10
params,thomas,rips,h01,mu,rmse_log,thomas,,0.6628908034679977,126,1.0517566314497626,0.9172455129220252,1.1840289914091062,0.007469303019738725,,10
params,thomas,rips,h01,sigma,rmse_log,thomas,,0.6628908034679977,126,0.7831402420681565,0.6890087749442864,0.8779171947509844,0.005729943602575001,,10
params,thomas,rips,h01,all,rmse_log,thomas,,0.6628908034679977,126,0.9778052822365325,0.8548310300459825,1.0991249840491037,0.0055590816389920784,,10
params,thomas,rips,h01,all,dtilde,thomas,,0.6628908034679977,126,0.44031954966739933,0.38522896180695576,0.4923358544204889,0.006504590696475296,,10
params,thomas,rips,h01,kappa,rmse_log,thomas,75.0,0.6628908034679977,52,1.1137357077577834,0.8776081599914388,1.3397722908761724,0.011280018203752032,,10
params,thomas,rips,h01,mu,rmse_log,thomas,75.0,0.6628908034679977,52,1.0900447648494613,0.8654801847002095,1.2960903013876872,0.011710853140297444,,10
params,thomas,rips,h01,sigma,rmse_log,thomas,75.0,0.6628908034679977,52,0.7764890308366794,0.6480079776979946,0.9056687371618997,0.013110669843438519,,10
params,thomas,rips,h01,all,rmse_log,thomas,75.0,0.6628908034679977,52,1.0052429277078805,0.8222533942294177,1.1863548613888775,0.00890178174706605,,10
params,thomas,rips,h01,all,dtilde,thomas,75.0,0.6628908034679977,52,0.43122934830543946,0.3598052760190072,0.5043507967209682,0.007471585222543459,,10
params,thomas,rips,h01,kappa,rmse_log,thomas,174.82976642952164,0.6628908034679977,32,1.1451319389859753,0.8430305635350858,1.4747591596333465,0.015835220084512974,,10
params,thomas,rips,h01,mu,rmse_log,thomas,174.82976642952164,0.6628908034679977,32,1.128269729735269,0.8313495110410947,1.42741108411714,0.015719989400648893,,10
params,thomas,rips,h01,sigma,rmse_log,thomas,174.82976642952164,0.6628908034679977,32,0.8466809705255612,0.6077406489660383,1.0615606966186546,0.00904484078943509,,10
params,thomas,rips,h01,all,rmse_log,thomas,174.82976642952164,0.6628908034679977,32,1.0489976813722044,0.7932122877522169,1.307757993890075,0.012991636442165184,,10
params,thomas,rips,h01,all,dtilde,thomas,174.82976642952164,0.6628908034679977,32,0.42288577727158316,0.3250172892220797,0.5346119779787899,0.014079217024017637,,10
params,thomas,rips,h01,kappa,rmse_log,thomas,407.53929639734827,0.6628908034679977,42,0.9547658830920767,0.7557212400034509,1.134101630694385,0.016910569616031514,,10
params,thomas,rips,h01,mu,rmse_log,thomas,407.53929639734827,0.6628908034679977,42,0.9367898095026888,0.7388830340606197,1.107634339972308,0.014009971948108392,,10
params,thomas,rips,h01,sigma,rmse_log,thomas,407.53929639734827,0.6628908034679977,42,0.7397628319162718,0.5688111775992102,0.9162684949450728,0.005605893666720609,,10
params,thomas,rips,h01,all,rmse_log,thomas,407.53929639734827,0.6628908034679977,42,0.8824968529102449,0.7062505147119646,1.0437703626521868,0.011310843270979946,,10
params,thomas,rips,h01,all,dtilde,thomas,407.53929639734827,0.6628908034679977,42,0.4648569588933044,0.3678686794639115,0.577211541613837,0.013842764063571964,,10
params,thomas,rips,h01,kappa,rmse_log,thomas,,1.264911064067352,184,0.9447171673231227,0.846279265639245,1.04027888835116,0.009994518432942958,,10
params,thomas,rips,h01,mu,rmse_log,thomas,,1.264911064067352,184,0.945822789220068,0.8533147747161086,1.037589795510935,0.009365768935103639,,10
params,thomas,rips,h01,sigma,rmse_log,thomas,,1.264911064067352,184,0.6452218461410798,0.5790888261886198,0.7107785378726889,0.006147545018171769,,10
params,thomas,rips,h01,all,rmse_log,thomas,,1.264911064067352,184,0.8570069049859435,0.7734518578919042,0.9351705121175055,0.0075691881995508135,,10
params,thomas,rips,h01,all,dtilde,thomas,,1.264911064067352,184,0.4607159172334059,0.41438398996806186,0.5092993080634238,0.00922687245072288,,10
params,thomas,rips,h01,kappa,rmse_log,thomas,75.0,1.264911064067352,66,0.9917051600776208,0.8401707729671498,1.126372696815474,0.013513384333122165,,10
params,thomas,rips,h01,mu,rmse_log,thomas,75.0,1.264911064067352,66,0.9871383586168,0.8396707038107668,1.130339412955943,0.007779005664876269,,10
params,thomas,rips,h01,sigma,rmse_log,thomas,75.0,1.264911064067352,66,0.6197379986090029,0.5258651263141343,0.7024686038542722,0.00842413367271542,,10
params,thomas,rips,h01,all,rmse_log,thomas,75.0,1.264911064067352,66,0.883552762147823,0.7550393939086512,1.0029538000772473,0.009268819130871204,,10
params,thomas,rips,h01,all,dtilde,thomas,75.0,1.264911064067352,66,0.44260010688733975,0.38154732660867274,0.5081169949833974,0.007952583702498446,,10
params,thomas,rips,h01,kappa,rmse_log,thomas,174.82976642952164,1.264911064067352,69,0.9686613219001753,0.8016847167770027,1.1384577792555486,0.015923167189282106,,10
params,thomas,rips,h01,mu,rmse_log,thomas,174.82976642952164,1.264911064067352,69,0.9771499507196898,0.8119148135853591,1.1262919933605287,0.013489145040683357,,10
params,thomas,rips,h01,sigma,rmse_log,thomas,174.82976642952164,1.264911064067352,69,0.7043789881304737,0.5988720297399871,0.8233184481536484,0.006287590142192196,,10
params,thomas,rips,h01,all,rmse_log,thomas,174.82976642952164,1.264911064067352,69,0.8924267554738218,0.7595572168338383,1.0452731332527745,0.011718948657818517,,10
params,thomas,rips,h01,all,dtilde,thomas,174.82976642952164,1.264911064067352,69,0.44934990371873135,0.36850809067797957,0.5367022455042358,0.01602152077938621,,10
params,thomas,rips,h01,kappa,rmse_log,thomas,407.53929639734827,1.264911064067352,49,0.8398931711343807,0.643753799942173,1.0504158625835922,0.01504669281873166,,10
params,thomas,rips,h01,mu,rmse_log,thomas,407.53929639734827,1.264911064067352,49,0.8379634783233939,0.637949767576115,1.0323269630116652,0.015990977960933836,,10
params,thomas,rips,h01,sigma,rmse_log,thomas,407.53929639734827,1.264911064067352,49,0.5893263319952272,0.43498544637482534,0.7411686566442769,0.008847934872450993,,10
params,thomas,rips,h01,all,rmse_log,thomas,407.53929639734827,1.264911064067352,49,0.764833065774259,0.5932697110271503,0.9380153043385011,0.010508220026454726,,10
params,thomas,rips,h01,all,dtilde,thomas,407.53929639734827,1.264911064067352,49,0.5011220073426487,0.4131960755196273,0.5889893152881436,0.018710715593286836,,10
params,thomas,rips,h01,kappa,rmse_log,thomas,,2.413670534618067,240,1.0426081443514952,0.9294052976955264,1.1639922008498418,0.008960263442647498,,10
params,thomas,rips,h01,mu,rmse_log,thomas,,2.413670534618067,240,1.034133203157566,0.922910346492155,1.1475972714199112,0.006935888044041043,,10
params,thomas,rips,h01,sigma,rmse_log,thomas,,2.413670534618067,240,0.7453570946613052,0.6691116187459637,0.8274915940114248,0.005577746757311902,,10
params,thomas,rips,h01,all,rmse_log,thomas,,2.413670534618067,240,0.9507927259402963,0.8563909174559695,1.055014076162943,0.0067945337682356445,,10
params,thomas,rips,h01,all,dtilde,thomas,,2.413670534618067,240,0.44194755588809886,0.40209552056679754,0.48459034200570494,0.006621513684649843,,10
params,thomas,rips,h01,kappa,rmse_log,thomas,75.0,2.413670534618067,78,1.1182466730343197,0.8766677420113873,1.3834035548225845,0.010125808062992805,,10
params,thomas,rips,h01,mu,rmse_log,thomas,75.0,2.413670534618067,78,1.1138323587226528,0.8708573389018989,1.3907122896774375,0.01087692644879646,,10
params,thomas,rips,h01,sigma,rmse_log,thomas,75.0,2.413670534618067,78,0.8224378749862409,0.6674906356653589,0.9777011151437281,0.0044073268598438286,,10
params,thomas,rips,h01,all,rmse_log,thomas,75.0,2.413670534618067,78,1.027537866828903,0.8092278079806595,1.2550792710085665,0.008247197276853514,,10
params,thomas,rips,h01,all,dtilde,thomas,75.0,2.413670534618067,78,0.41463912148376864,0.35911864534143834,0.4705683879308379,0.014664706576387132,,10
params,thomas,rips,h01,kappa,rmse_log,thomas,174.82976642952164,2.413670534618067,85,1.0091968949332226,0.8630496599173602,1.1576889699803823,0.022432713050528057,,10
params,thomas,rips,h01,mu,rmse_log,thomas,174.82976642952164,2.413670534618067,85,1.001166255266716,0.859743659101331,1.1445231697638414,0.018246321638562706,,10
params,thomas,rips,h01,sigma,rmse_log,thomas,174.82976642952164,2.413670534618067,85,0.6517555619829665,0.5594963578200595,0.7396149742853719,0.012960213504861201,,10
params,thomas,rips,h01,all,rmse_log,thomas,174.82976642952164,2.413670534618067,85,0.9028838160773823,0.7771224447885365,1.0342604466128908,0.016932589408629097,,10
params,thomas,rips,h01,all,dtilde,thomas,174.82976642952164,2.413670534618067,85,0.4472988628776006,0.37602535442875906,0.532387299698638,0.006915031186484142,,10
params,thomas,rips,h01,kappa,rmse_log,thomas,407.53929639734827,2.413670534618067,77,0.9985694836979967,0.8369829003914818,1.1531441209081676,0.009821122481575616,,10
params,thomas,rips,h01,mu,rmse_log,thomas,407.53929639734827,2.413670534618067,77,0.9849294247309083,0.8179645702930359,1.1429730626596637,0.009903391653606222,,10
params,thomas,rips,h01,sigma,rmse_log,thomas,407.53929639734827,2.413670534618067,77,0.7599338620009037,0.6348950171654717,0.8832413878739332,0.004913062648187908,,10
params,thomas,rips,h01,all,rmse_log,thomas,407.53929639734827,2.413670534618067,77,0.9210006261469552,0.7798557156794085,1.0564776276050913,0.0072123272832620615,,10
params,thomas,rips,h01,all,dtilde,thomas,407.53929639734827,2.413670534618067,77,0.46370335834823,0.38348636418413984,0.5518901185292125,0.008025877541831464,,10
params,thomas,rips,h01,kappa,rmse_log,thomas,,4.605703606505304,213,1.0699910524624963,0.9741232787395584,1.1624357485822778,0.012496764272201767,,10
params,thomas,rips,h01,mu,rmse_log,thomas,,4.605703606505304,213,1.0723603657301304,0.9697732186278486,1.1627685775598617,0.012474445784006794,,10
params,thomas,rips,h01,sigma,rmse_log,thomas,,4.605703606505304,213,0.7610680477920927,0.6923962054086806,0.8326410509125881,0.006359914183808982,,10
params,thomas,rips,h01,all,rmse_log,thomas,,4.605703606505304,213,0.9787853322202859,0.8928280249829376,1.0637892530924866,0.010390338474185492,,10
params,thomas,rips,h01,all,dtilde,thomas,,4.605703606505304,213,0.4667377120142939,0.4138050278864685,0.5293207554782002,0.009540437467446596,,10
params,thomas,rips,h01,kappa,rmse_log,thomas,75.0,4.605703606505304,39,1.2384360089866981,0.9677818140114695,1.473936521070496,0.016431916278008617,,10
params,thomas,rips,h01,mu,rmse_log,thomas,75.0,4.605703606505304,39,1.2312113852544875,0.9792902141524266,1.4670754784128115,0.015810782280402943,,10
params,thomas,rips,h01,sigma,rmse_log,thomas,75.0,4.605703606505304,39,0.9161769296214698,0.6986089289942993,1.1015078602336703,0.008085701717470301,,10
params,thomas,rips,h01,all,rmse_log,thomas,75.0,4.605703606505304,39,1.138564211321405,0.9218528053336289,1.3556484071840127,0.013017139559525076,,10
params,thomas,rips,h01,all,dtilde,thomas,75.0,4.605703606505304,39,0.4442747421828862,0.34164953204785364,0.5861487065605663,0.01204236408763484,,10
params,thomas,rips,h01,kappa,rmse_log,thomas,174.82976642952164,4.605703606505304,83,0.9727064763128471,0.8300690933406427,1.113094372098851,0.013930383569633536,,10
params,thomas,rips,h01,mu,rmse_log,thomas,174.82976642952164,4.605703606505304,83,0.9749659002802187,0.8184520955544543,1.1238868900091676,0.009037855453653982,,10
params,thomas,rips,h01,sigma,rmse_log,thomas,174.82976642952164,4.605703606505304,83,0.7312550302830553,0.6164550052698193,0.8423970686938033,0.006594478616784876,,10
params,thomas,rips,h01,all,rmse_log,thomas,174.82976642952164,4.605703606505304,83,0.9002685368052589,0.7744572166163745,1.023588179825787,0.009036451425070065,,10
params,thomas,rips,h01,all,dtilde,thomas,174.82976642952164,4.605703606505304,83,0.4057673415570775,0.3375245961182306,0.4910633547017514,0.01010991578603249,,10
params,thomas,rips,h01,kappa,rmse_log,thomas,407.53929639734827,4.605703606505304,91,1.0767946459697353,0.9305941528537388,1.2076693293136282,0.03293224069351997,,10
params,thomas,rips,h01,mu,rmse_log,thomas,407.53929639734827,4.605703606505304,91,1.0839744482752027,0.9384226550692598,1.2163638785170419,0.030572569029095577,,10
params,thomas,rips,h01,sigma,rmse_log,thomas,407.53929639734827,4.605703606505304,91,0.7129577175346004,0.6311446821410909,0.7931251853742695,0.017393111363684995,,10
params,thomas,rips,h01,all,rmse_log,thomas,407.53929639734827,4.605703606505304,91,0.9734468006513016,0.8451684594945916,1.096016095530789,0.026527530868431123,,10
params,thomas,rips,h01,all,dtilde,thomas,407.53929639734827,4.605703606505304,91,0.5319750369744463,0.4426192322061325,0.6352072983614317,0.018081727651222294,,10
params,thomas,rips,h01,kappa,rmse_log,thomas,,8.78848434644895,159,1.0122117225451905,0.9137685012458469,1.1183216902968838,0.0145483184819647,,10
params,thomas,rips,h01,mu,rmse_log,thomas,,8.78848434644895,159,1.0155911859895168,0.9037114017085812,1.1192807228849504,0.012056750411467901,,10
params,thomas,rips,h01,sigma,rmse_log,thomas,,8.78848434644895,159,0.761433505723077,0.6858742837375109,0.8381202885027363,0.006549860668534498,,10
params,thomas,rips,h01,all,rmse_log,thomas,,8.78848434644895,159,0.9373329205704217,0.848631214866325,1.025873582968926,0.01008192648099928,,10
params,thomas,rips,h01,all,dtilde,thomas,,8.78848434644895,159,0.44371504949085017,0.40305236748548356,0.485117406963059,0.009655622063482453,,10
params,thomas,rips,h01,kappa,rmse_log,thomas,174.82976642952164,8.78848434644895,55,0.9839513191732755,0.8341769415108915,1.1279356104505371,0.017744649314514017,,10
params,thomas,rips,h01,mu,rmse_log,thomas,174.82976642952164,8.78848434644895,55,0.9915049004597108,0.8394791089184839,1.1279351312662023,0.0157680160259361,,10
params,thomas,rips,h01,sigma,rmse_log,thomas,174.82976642952164,8.78848434644895,55,0.6885880794018435,0.5729604052971233,0.7896139353131104,0.00534875097451598,,10
params,thomas,rips,h01,all,rmse_log,thomas,174.82976642952164,8.78848434644895,55,0.8991469492863351,0.7688465468333531,1.0260247457319764,0.013142973739750187,,10
params,thomas,rips,h01,all,dtilde,thomas,174.82976642952164,8.78848434644895,55,0.41506484933233573,0.33011530035120373,0.5027497805829005,0.014728303165454032,,10
