case_id,dv,set,family,index,cell_id,level_id,rep,spawn_key,r_seed,split,shard,nbar,mu,s,mu1,mu2,s2,rho,tau,gamma,sigma2,sp,kappa,sigma,sigma1,lam_p,R,beta,mu_log,s_abs,grid_M,delta_tilde,tau_K,tau_K2,prior_tries
dv3-train-poisson-008397,3,train,poisson,8397,,,,3:0:0:8397,,train,16,788.8729481138199,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008398,3,train,poisson,8398,,,,3:0:0:8398,,train,16,727.0792830514135,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008399,3,train,poisson,8399,,,,3:0:0:8399,,train,16,683.6803409956542,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008400,3,train,poisson,8400,,,,3:0:0:8400,,train,16,228.98784892246744,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008401,3,train,poisson,8401,,,,3:0:0:8401,,train,16,429.19137821538226,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008402,3,train,poisson,8402,,,,3:0:0:8402,,train,16,177.01526807609446,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008403,3,train,poisson,8403,,,,3:0:0:8403,,train,16,377.0001480760819,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008404,3,train,poisson,8404,,,,3:0:0:8404,,train,16,302.06069167648036,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008405,3,train,poisson,8405,,,,3:0:0:8405,,train,16,459.10856241617876,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008406,3,train,poisson,8406,,,,3:0:0:8406,,train,16,394.66380596111935,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008407,3,train,poisson,8407,,,,3:0:0:8407,,train,16,261.5814266629854,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008408,3,train,poisson,8408,,,,3:0:0:8408,,train,16,234.45449334474975,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008409,3,train,poisson,8409,,,,3:0:0:8409,,train,16,233.92466241076244,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008410,3,train,poisson,8410,,,,3:0:0:8410,,train,16,645.6258603695691,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008411,3,train,poisson,8411,,,,3:0:0:8411,,train,16,344.2364830738487,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008412,3,train,poisson,8412,,,,3:0:0:8412,,train,16,578.8372861133963,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008413,3,train,poisson,8413,,,,3:0:0:8413,,train,16,204.2742442427148,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008414,3,train,poisson,8414,,,,3:0:0:8414,,train,16,441.06985264903074,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008415,3,train,poisson,8415,,,,3:0:0:8415,,train,16,115.6356200085629,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008416,3,train,poisson,8416,,,,3:0:0:8416,,train,16,431.2301871187562,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008417,3,train,poisson,8417,,,,3:0:0:8417,,train,16,525.4456990767826,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008418,3,train,poisson,8418,,,,3:0:0:8418,,train,16,405.5766297106409,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008419,3,train,poisson,8419,,,,3:0:0:8419,,train,16,469.7071880958903,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008420,3,train,poisson,8420,,,,3:0:0:8420,,train,16,578.2482002191831,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008421,3,train,poisson,8421,,,,3:0:0:8421,,train,16,147.14537469065297,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008422,3,train,poisson,8422,,,,3:0:0:8422,,train,16,368.18511916689954,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008423,3,train,poisson,8423,,,,3:0:0:8423,,train,16,307.3688260698494,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008424,3,train,poisson,8424,,,,3:0:0:8424,,train,16,395.6002119172445,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008425,3,train,poisson,8425,,,,3:0:0:8425,,train,16,714.337751452311,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008426,3,train,poisson,8426,,,,3:0:0:8426,,train,16,214.2009466845803,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008427,3,train,poisson,8427,,,,3:0:0:8427,,train,16,246.59717001470884,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008428,3,train,poisson,8428,,,,3:0:0:8428,,train,16,138.67609612877212,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008429,3,train,poisson,8429,,,,3:0:0:8429,,train,16,445.8367888396836,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008430,3,train,poisson,8430,,,,3:0:0:8430,,train,16,158.64453663028812,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008431,3,train,poisson,8431,,,,3:0:0:8431,,train,16,650.1921761915584,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008432,3,train,poisson,8432,,,,3:0:0:8432,,train,16,240.08365456923016,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008433,3,train,poisson,8433,,,,3:0:0:8433,,train,16,115.16251899127428,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008434,3,train,poisson,8434,,,,3:0:0:8434,,train,16,679.440615193924,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008435,3,train,poisson,8435,,,,3:0:0:8435,,train,16,666.6271689667383,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008436,3,train,poisson,8436,,,,3:0:0:8436,,train,16,596.22398897496,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008437,3,train,poisson,8437,,,,3:0:0:8437,,train,16,294.17025240725894,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008438,3,train,poisson,8438,,,,3:0:0:8438,,train,16,288.23431852612697,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008439,3,train,poisson,8439,,,,3:0:0:8439,,train,16,638.2194493863277,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008440,3,train,poisson,8440,,,,3:0:0:8440,,train,16,129.04084317274618,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008441,3,train,poisson,8441,,,,3:0:0:8441,,train,16,269.8031882123247,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008442,3,train,poisson,8442,,,,3:0:0:8442,,train,16,731.2377896656676,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008443,3,train,poisson,8443,,,,3:0:0:8443,,train,16,558.2165925790396,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008444,3,train,poisson,8444,,,,3:0:0:8444,,train,16,106.32473725108615,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008445,3,train,poisson,8445,,,,3:0:0:8445,,train,16,211.14931411785568,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008446,3,train,poisson,8446,,,,3:0:0:8446,,train,16,214.21089084809242,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008447,3,train,poisson,8447,,,,3:0:0:8447,,train,16,673.0494721463936,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008448,3,train,poisson,8448,,,,3:0:0:8448,,train,16,157.741482901611,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008449,3,train,poisson,8449,,,,3:0:0:8449,,train,16,188.57646497712156,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008450,3,train,poisson,8450,,,,3:0:0:8450,,train,16,145.898421659313,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008451,3,train,poisson,8451,,,,3:0:0:8451,,train,16,106.72263894368686,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008452,3,train,poisson,8452,,,,3:0:0:8452,,train,16,122.37640107095551,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008453,3,train,poisson,8453,,,,3:0:0:8453,,train,16,321.30672039076956,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008454,3,train,poisson,8454,,,,3:0:0:8454,,train,16,170.32043100687704,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008455,3,train,poisson,8455,,,,3:0:0:8455,,train,16,189.60869279223124,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008456,3,train,poisson,8456,,,,3:0:0:8456,,train,16,700.2340674438913,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008457,3,train,poisson,8457,,,,3:0:0:8457,,train,16,319.39642814876316,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008458,3,train,poisson,8458,,,,3:0:0:8458,,train,16,216.24561662098208,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008459,3,train,poisson,8459,,,,3:0:0:8459,,train,16,127.70126937548756,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008460,3,train,poisson,8460,,,,3:0:0:8460,,train,16,125.46744672383122,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008461,3,train,poisson,8461,,,,3:0:0:8461,,train,16,443.09445352740147,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008462,3,train,poisson,8462,,,,3:0:0:8462,,train,16,431.5659839922694,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008463,3,train,poisson,8463,,,,3:0:0:8463,,train,16,523.5760743648287,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008464,3,train,poisson,8464,,,,3:0:0:8464,,train,16,615.3653007147204,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008465,3,train,poisson,8465,,,,3:0:0:8465,,train,16,151.1587095073511,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008466,3,train,poisson,8466,,,,3:0:0:8466,,train,16,169.00033115108792,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008467,3,train,poisson,8467,,,,3:0:0:8467,,train,16,430.25186565278506,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008468,3,train,poisson,8468,,,,3:0:0:8468,,train,16,151.11913044529143,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008469,3,train,poisson,8469,,,,3:0:0:8469,,train,16,170.85672431800114,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008470,3,train,poisson,8470,,,,3:0:0:8470,,train,16,198.79529844059613,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008471,3,train,poisson,8471,,,,3:0:0:8471,,train,16,342.5926875767696,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008472,3,train,poisson,8472,,,,3:0:0:8472,,train,16,367.9596650425497,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008473,3,train,poisson,8473,,,,3:0:0:8473,,train,16,282.22011551274034,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008474,3,train,poisson,8474,,,,3:0:0:8474,,train,16,199.98813041509146,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008475,3,train,poisson,8475,,,,3:0:0:8475,,train,16,396.7707307971018,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008476,3,train,poisson,8476,,,,3:0:0:8476,,train,16,322.5790567856173,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008477,3,train,poisson,8477,,,,3:0:0:8477,,train,16,714.3016379339791,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008478,3,train,poisson,8478,,,,3:0:0:8478,,train,16,236.14997747354343,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008479,3,train,poisson,8479,,,,3:0:0:8479,,train,16,207.35449546281205,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008480,3,train,poisson,8480,,,,3:0:0:8480,,train,16,488.7512661597839,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008481,3,train,poisson,8481,,,,3:0:0:8481,,train,16,130.13648037836577,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008482,3,train,poisson,8482,,,,3:0:0:8482,,train,16,511.1417078767627,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008483,3,train,poisson,8483,,,,3:0:0:8483,,train,16,445.9208889556155,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008484,3,train,poisson,8484,,,,3:0:0:8484,,train,16,375.8553817853355,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008485,3,train,poisson,8485,,,,3:0:0:8485,,train,16,388.437746420982,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008486,3,train,poisson,8486,,,,3:0:0:8486,,train,16,111.38497028327257,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008487,3,train,poisson,8487,,,,3:0:0:8487,,train,16,743.2466786745016,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008488,3,train,poisson,8488,,,,3:0:0:8488,,train,16,391.91001363783096,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008489,3,train,poisson,8489,,,,3:0:0:8489,,train,16,634.8270323366886,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008490,3,train,poisson,8490,,,,3:0:0:8490,,train,16,121.42108377901104,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008491,3,train,poisson,8491,,,,3:0:0:8491,,train,16,429.2607014146629,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008492,3,train,poisson,8492,,,,3:0:0:8492,,train,16,504.09066080705287,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008493,3,train,poisson,8493,,,,3:0:0:8493,,train,16,463.9228284883417,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008494,3,train,poisson,8494,,,,3:0:0:8494,,train,16,126.74653102927655,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008495,3,train,poisson,8495,,,,3:0:0:8495,,train,16,493.359941032533,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008496,3,train,poisson,8496,,,,3:0:0:8496,,train,16,298.1131353539897,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008497,3,train,poisson,8497,,,,3:0:0:8497,,train,16,762.44883853357,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008498,3,train,poisson,8498,,,,3:0:0:8498,,train,16,206.5999604560075,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008499,3,train,poisson,8499,,,,3:0:0:8499,,train,16,364.9725134422008,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008500,3,train,poisson,8500,,,,3:0:0:8500,,val,17,760.2008644193422,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008501,3,train,poisson,8501,,,,3:0:0:8501,,val,17,121.12615944393174,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008502,3,train,poisson,8502,,,,3:0:0:8502,,val,17,563.5820713074897,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008503,3,train,poisson,8503,,,,3:0:0:8503,,val,17,381.7762406896909,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008504,3,train,poisson,8504,,,,3:0:0:8504,,val,17,264.43559032377556,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008505,3,train,poisson,8505,,,,3:0:0:8505,,val,17,144.12030840321552,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008506,3,train,poisson,8506,,,,3:0:0:8506,,val,17,203.7621890914588,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008507,3,train,poisson,8507,,,,3:0:0:8507,,val,17,148.6931063594199,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008508,3,train,poisson,8508,,,,3:0:0:8508,,val,17,137.48132157117576,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008509,3,train,poisson,8509,,,,3:0:0:8509,,val,17,641.981325938804,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008510,3,train,poisson,8510,,,,3:0:0:8510,,val,17,455.30876056308307,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008511,3,train,poisson,8511,,,,3:0:0:8511,,val,17,500.3329466262072,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008512,3,train,poisson,8512,,,,3:0:0:8512,,val,17,279.06335625679566,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008513,3,train,poisson,8513,,,,3:0:0:8513,,val,17,543.3112013794641,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008514,3,train,poisson,8514,,,,3:0:0:8514,,val,17,446.23713978025546,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008515,3,train,poisson,8515,,,,3:0:0:8515,,val,17,133.2260185609651,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008516,3,train,poisson,8516,,,,3:0:0:8516,,val,17,215.70275793689308,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008517,3,train,poisson,8517,,,,3:0:0:8517,,val,17,102.01787950992237,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008518,3,train,poisson,8518,,,,3:0:0:8518,,val,17,544.5036913225148,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008519,3,train,poisson,8519,,,,3:0:0:8519,,val,17,216.59051181386712,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008520,3,train,poisson,8520,,,,3:0:0:8520,,val,17,169.4325085823709,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008521,3,train,poisson,8521,,,,3:0:0:8521,,val,17,204.26769122735183,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008522,3,train,poisson,8522,,,,3:0:0:8522,,val,17,268.3784362671858,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008523,3,train,poisson,8523,,,,3:0:0:8523,,val,17,113.28725376216595,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008524,3,train,poisson,8524,,,,3:0:0:8524,,val,17,158.18925360061834,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008525,3,train,poisson,8525,,,,3:0:0:8525,,val,17,309.582222644665,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008526,3,train,poisson,8526,,,,3:0:0:8526,,val,17,612.1144855374876,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008527,3,train,poisson,8527,,,,3:0:0:8527,,val,17,265.062212999214,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008528,3,train,poisson,8528,,,,3:0:0:8528,,val,17,631.8097166836765,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008529,3,train,poisson,8529,,,,3:0:0:8529,,val,17,495.2109629555343,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008530,3,train,poisson,8530,,,,3:0:0:8530,,val,17,186.65516478346458,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008531,3,train,poisson,8531,,,,3:0:0:8531,,val,17,261.68107384016287,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008532,3,train,poisson,8532,,,,3:0:0:8532,,val,17,351.0156090273416,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008533,3,train,poisson,8533,,,,3:0:0:8533,,val,17,141.3656029708776,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008534,3,train,poisson,8534,,,,3:0:0:8534,,val,17,235.32439447059397,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008535,3,train,poisson,8535,,,,3:0:0:8535,,val,17,253.06963992225366,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008536,3,train,poisson,8536,,,,3:0:0:8536,,val,17,138.50460822960835,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008537,3,train,poisson,8537,,,,3:0:0:8537,,val,17,274.9902060470347,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008538,3,train,poisson,8538,,,,3:0:0:8538,,val,17,592.5727008125273,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008539,3,train,poisson,8539,,,,3:0:0:8539,,val,17,229.3392861701587,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008540,3,train,poisson,8540,,,,3:0:0:8540,,val,17,167.10109740044933,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008541,3,train,poisson,8541,,,,3:0:0:8541,,val,17,289.1211655124795,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008542,3,train,poisson,8542,,,,3:0:0:8542,,val,17,138.91196687882078,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008543,3,train,poisson,8543,,,,3:0:0:8543,,val,17,264.1461302590119,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008544,3,train,poisson,8544,,,,3:0:0:8544,,val,17,685.5593157035635,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008545,3,train,poisson,8545,,,,3:0:0:8545,,val,17,266.77919288458725,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008546,3,train,poisson,8546,,,,3:0:0:8546,,val,17,633.0464577391438,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008547,3,train,poisson,8547,,,,3:0:0:8547,,val,17,164.62009070816228,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008548,3,train,poisson,8548,,,,3:0:0:8548,,val,17,603.9702488409467,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008549,3,train,poisson,8549,,,,3:0:0:8549,,val,17,108.38730237661271,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008550,3,train,poisson,8550,,,,3:0:0:8550,,val,17,342.97645952062254,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008551,3,train,poisson,8551,,,,3:0:0:8551,,val,17,106.23380606952593,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008552,3,train,poisson,8552,,,,3:0:0:8552,,val,17,540.4324588645662,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008553,3,train,poisson,8553,,,,3:0:0:8553,,val,17,641.0539267625601,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008554,3,train,poisson,8554,,,,3:0:0:8554,,val,17,130.23198916675898,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008555,3,train,poisson,8555,,,,3:0:0:8555,,val,17,602.9122063193835,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008556,3,train,poisson,8556,,,,3:0:0:8556,,val,17,402.3027138616619,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008557,3,train,poisson,8557,,,,3:0:0:8557,,val,17,126.2662712589969,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008558,3,train,poisson,8558,,,,3:0:0:8558,,val,17,130.66377910077975,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008559,3,train,poisson,8559,,,,3:0:0:8559,,val,17,559.5103277349909,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008560,3,train,poisson,8560,,,,3:0:0:8560,,val,17,658.9843292324757,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008561,3,train,poisson,8561,,,,3:0:0:8561,,val,17,214.19064945184917,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008562,3,train,poisson,8562,,,,3:0:0:8562,,val,17,114.73928789245578,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008563,3,train,poisson,8563,,,,3:0:0:8563,,val,17,490.5526527922974,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008564,3,train,poisson,8564,,,,3:0:0:8564,,val,17,354.23814386422447,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008565,3,train,poisson,8565,,,,3:0:0:8565,,val,17,197.84902869627683,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008566,3,train,poisson,8566,,,,3:0:0:8566,,val,17,123.66159388482785,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008567,3,train,poisson,8567,,,,3:0:0:8567,,val,17,147.48636504416703,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008568,3,train,poisson,8568,,,,3:0:0:8568,,val,17,119.15021532024701,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008569,3,train,poisson,8569,,,,3:0:0:8569,,val,17,674.1653682820618,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008570,3,train,poisson,8570,,,,3:0:0:8570,,val,17,549.4575029748437,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008571,3,train,poisson,8571,,,,3:0:0:8571,,val,17,200.2706101581658,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008572,3,train,poisson,8572,,,,3:0:0:8572,,val,17,394.997665579727,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008573,3,train,poisson,8573,,,,3:0:0:8573,,val,17,160.01573867616338,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008574,3,train,poisson,8574,,,,3:0:0:8574,,val,17,269.64316566777006,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008575,3,train,poisson,8575,,,,3:0:0:8575,,val,17,327.3026663242591,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008576,3,train,poisson,8576,,,,3:0:0:8576,,val,17,316.62504480211055,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008577,3,train,poisson,8577,,,,3:0:0:8577,,val,17,102.81684110528543,,,,,,,,,,,,,,,,,,,,0.0,,,1
dv3-train-poisson-008578,3,train,poisson,8578,,,,3:0:0:8578,,val,17,194.252823534784,,,,,,,,,,,,,,,,,,,,0.0,,,1
